vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount,puYear,puMonth
VTS,2012-03-14T19:16:00.000+0000,2012-03-14T19:23:00.000+0000,5,1.18,null,null,-73.987968,40.732252,-73.983108,40.722738,1,null,CSH,6.1,1,0.5,null,0,0,7.6,2012,3
VTS,2012-03-02T06:24:00.000+0000,2012-03-02T06:49:00.000+0000,5,6.51,null,null,-73.965395,40.769175,-73.97156,40.761687,1,null,CSH,16.1,0,0.5,null,0,0,16.6,2012,3
VTS,2012-03-14T22:20:00.000+0000,2012-03-14T22:34:00.000+0000,1,4.11,null,null,-73.982908,40.724283,-73.95086,40.77475,1,null,CSH,11.7,0.5,0.5,null,0,0,12.7,2012,3
VTS,2012-03-13T15:57:00.000+0000,2012-03-13T16:05:00.000+0000,1,0.95,null,null,-73.98983,40.735377,-73.985643,40.727722,1,null,CSH,6.1,0,0.5,null,0,0,6.6,2012,3
VTS,2012-03-15T13:34:00.000+0000,2012-03-15T13:36:00.000+0000,1,0.59,null,null,-73.955355,40.782732,-73.958945,40.777622,1,null,CSH,3.7,0,0.5,null,0,0,4.2,2012,3
VTS,2012-03-10T12:53:00.000+0000,2012-03-10T13:09:00.000+0000,1,3.26,null,null,-73.99425,40.732227,-73.963252,40.711552,1,null,CRD,11.7,0,0.5,null,1,0,13.2,2012,3
VTS,2012-03-23T21:45:00.000+0000,2012-03-23T21:59:00.000+0000,5,1.23,null,null,-73.990508,40.733028,-74.007742,40.740635,1,null,CSH,8.5,0.5,0.5,null,0,0,9.5,2012,3
VTS,2012-03-05T12:35:00.000+0000,2012-03-05T12:42:00.000+0000,3,1.01,null,null,-73.985878,40.755803,-74.000592,40.758502,1,null,CRD,5.7,0,0.5,null,0,0,6.2,2012,3
VTS,2012-03-14T11:59:00.000+0000,2012-03-14T12:20:00.000+0000,1,8.71,null,null,-73.863625,40.769795,-73.973117,40.75253,1,null,CRD,22.9,0,0.5,null,6.87,4.8,35.07,2012,3
CMT,2012-03-01T10:32:46.000+0000,2012-03-01T10:39:28.000+0000,1,1,null,null,-73.998538,40.72967,-73.992305,40.738698,1,N,CRD,5.3,0,0.5,null,1,0,6.8,2012,3
VTS,2012-03-22T14:02:00.000+0000,2012-03-22T14:06:00.000+0000,1,0.84,null,null,-73.98088,40.733675,-73.973465,40.74383,1,null,CRD,4.1,0,0.5,null,1.23,0,5.83,2012,3
CMT,2012-03-02T08:01:53.000+0000,2012-03-02T08:07:58.000+0000,1,1.1,null,null,-73.972063,40.746551,-73.973199,40.759246,1,N,CRD,5.7,0,0.5,null,1.24,0,7.44,2012,3
VTS,2012-03-13T20:02:00.000+0000,2012-03-13T20:11:00.000+0000,1,2.15,null,null,-73.969585,40.79016,-73.985273,40.763635,1,null,CSH,7.7,0.5,0.5,null,0,0,8.7,2012,3
CMT,2012-03-01T23:07:13.000+0000,2012-03-01T23:25:02.000+0000,1,3.9,null,null,-73.960305,40.781453,-74.000047,40.743203,1,N,CSH,13.3,0.5,0.5,null,0,0,14.3,2012,3
VTS,2012-03-20T13:27:00.000+0000,2012-03-20T13:39:00.000+0000,1,1.99,null,null,-73.944935,40.787298,-73.9652,40.76639,1,null,CSH,8.5,0,0.5,null,0,0,9,2012,3
VTS,2012-03-13T19:38:00.000+0000,2012-03-13T19:49:00.000+0000,5,1.99,null,null,-73.991712,40.7596,-73.996792,40.737547,1,null,CSH,8.1,1,0.5,null,0,0,9.6,2012,3
VTS,2012-03-21T10:14:00.000+0000,2012-03-21T10:31:00.000+0000,5,1.23,null,null,-73.972422,40.75848,-73.987242,40.764295,1,null,CRD,9.7,0,0.5,null,1.5,0,11.7,2012,3
VTS,2012-03-08T01:22:00.000+0000,2012-03-08T01:29:00.000+0000,2,0.63,null,null,-74.00161,40.739367,-74.00687,40.744075,1,null,CSH,4.9,0.5,0.5,null,0,0,5.9,2012,3
VTS,2012-03-16T20:30:00.000+0000,2012-03-16T20:37:00.000+0000,1,1.43,null,null,-73.983557,40.738182,-73.990625,40.750807,1,null,CSH,6.5,0.5,0.5,null,0,0,7.5,2012,3
CMT,2012-03-03T01:48:38.000+0000,2012-03-03T02:11:37.000+0000,1,5.2,null,null,-73.977827,40.752239,-73.948408,40.709777,1,N,CSH,16.5,0.5,0.5,null,0,0,17.5,2012,3
VTS,2012-03-16T23:52:00.000+0000,2012-03-17T00:02:00.000+0000,1,2.59,null,null,-73.988852,40.758607,-73.969715,40.789545,1,null,CSH,8.9,0.5,0.5,null,0,0,9.9,2012,3
VTS,2012-03-11T13:03:00.000+0000,2012-03-11T13:12:00.000+0000,3,1.2,null,null,-73.981972,40.77934,-73.991427,40.768597,1,null,CRD,6.9,0,0.5,null,1.72,0,9.12,2012,3
VTS,2012-03-22T00:31:00.000+0000,2012-03-22T00:42:00.000+0000,5,2.6,null,null,-73.967628,40.756017,-73.98652,40.776902,1,null,CSH,8.9,0.5,0.5,null,0,0,9.9,2012,3
CMT,2012-03-01T18:50:16.000+0000,2012-03-01T19:09:14.000+0000,1,3.3,null,null,-73.982713,40.763797,-74.007801,40.732215,1,N,CRD,12.1,1,0.5,null,1.4,0,15,2012,3
VTS,2012-03-15T07:27:00.000+0000,2012-03-15T08:08:00.000+0000,1,6.63,null,null,-73.941728,40.747387,-73.949145,40.751247,1,null,CRD,24.5,0,0.5,null,1,0,26,2012,3
VTS,2012-03-09T18:57:00.000+0000,2012-03-09T19:05:00.000+0000,2,1.3,null,null,-73.993767,40.771502,-73.974718,40.763442,1,null,CSH,6.5,1,0.5,null,0,0,8,2012,3
VTS,2012-03-20T18:54:00.000+0000,2012-03-20T19:02:00.000+0000,1,1.31,null,null,-74.01142,40.722997,-74.015917,40.71019,1,null,CSH,6.1,1,0.5,null,0,0,7.6,2012,3
VTS,2012-03-15T23:47:00.000+0000,2012-03-16T00:00:00.000+0000,1,1.93,null,null,-74.006982,40.73989,-73.99755,40.719368,1,null,CRD,8.1,0.5,0.5,null,1.72,0,10.82,2012,3
VTS,2012-03-11T23:15:00.000+0000,2012-03-11T23:19:00.000+0000,1,0.74,null,null,-73.98872,40.727187,-73.99908,40.729855,1,null,CRD,4.1,0.5,0.5,null,0.92,0,6.02,2012,3
VTS,2012-03-10T20:28:00.000+0000,2012-03-10T20:39:00.000+0000,1,1.89,null,null,-73.977283,40.746905,-73.97932,40.72824,1,null,CRD,8.1,0.5,0.5,null,1.72,0,10.82,2012,3
VTS,2012-03-17T19:30:00.000+0000,2012-03-17T19:43:00.000+0000,5,3.04,null,null,-73.99042,40.751273,-73.958442,40.770718,1,null,CSH,10.5,0,0.5,null,0,0,11,2012,3
VTS,2012-03-07T17:41:00.000+0000,2012-03-07T17:46:00.000+0000,1,1.4,null,null,-73.963582,40.757922,-74.00099,40.752097,1,null,CSH,5.7,1,0.5,null,0,0,7.2,2012,3
VTS,2012-03-12T08:01:00.000+0000,2012-03-12T08:10:00.000+0000,1,1.87,null,null,-74.070523,40.721715,-74.070523,40.721715,1,null,CRD,7.3,0,0.5,null,1,0,8.8,2012,3
VTS,2012-03-01T18:47:00.000+0000,2012-03-01T19:08:00.000+0000,1,6.23,null,null,-73.953818,40.78205,-73.982552,40.714765,1,null,CRD,17.7,1,0.5,null,3.74,0,22.94,2012,3
VTS,2012-03-16T10:24:00.000+0000,2012-03-16T10:42:00.000+0000,5,1.65,null,null,-73.969007,40.764147,-73.989528,40.759375,1,null,CSH,10.1,0,0.5,null,0,0,10.6,2012,3
VTS,2012-03-14T00:23:00.000+0000,2012-03-14T00:35:00.000+0000,1,4.82,null,null,-74.015558,40.711348,-73.979693,40.735432,1,null,CRD,13.7,0.5,0.5,null,1.5,0,16.2,2012,3
VTS,2012-03-24T00:22:00.000+0000,2012-03-24T00:24:00.000+0000,6,0.46,null,null,-73.950887,40.77479,-73.94771,40.779132,1,null,CRD,3.3,0.5,0.5,null,0.76,0,5.06,2012,3
VTS,2012-03-11T16:25:00.000+0000,2012-03-11T16:42:00.000+0000,4,2.98,null,null,-73.989237,40.758637,-74.000412,40.72246,1,null,CSH,11.3,0,0.5,null,0,0,11.8,2012,3
VTS,2012-03-15T22:11:00.000+0000,2012-03-15T22:24:00.000+0000,1,3.17,null,null,-73.980638,40.765877,-73.955318,40.777642,1,null,CRD,10.9,0.5,0.5,null,2.28,0,14.18,2012,3
VTS,2012-03-22T15:17:00.000+0000,2012-03-22T15:23:00.000+0000,1,1.29,null,null,-74.002117,40.745432,-73.994745,40.75596,1,null,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
VTS,2012-03-11T14:33:00.000+0000,2012-03-11T14:57:00.000+0000,1,5.43,null,null,-73.991455,40.738703,-73.949068,40.785747,1,null,CRD,16.5,0,0.5,null,3,0,20,2012,3
CMT,2012-03-03T20:05:00.000+0000,2012-03-03T20:09:14.000+0000,1,0.8,null,null,-73.967246,40.772289,-73.971047,40.764189,1,N,CSH,4.5,0.5,0.5,null,0,0,5.5,2012,3
VTS,2012-03-20T16:17:00.000+0000,2012-03-20T16:41:00.000+0000,1,4.81,null,null,-74.005523,40.727187,-73.962363,40.77236,1,null,CRD,15.7,1,0.5,null,3.34,0,20.54,2012,3
VTS,2012-03-07T10:29:00.000+0000,2012-03-07T10:34:00.000+0000,5,0.93,null,null,-73.961545,40.765137,-73.968952,40.754352,1,null,CRD,4.9,0,0.5,null,0.98,0,6.38,2012,3
VTS,2012-03-25T23:40:00.000+0000,2012-03-25T23:49:00.000+0000,5,1.98,null,null,-73.907807,40.768757,-73.907807,40.768757,1,null,CSH,7.7,0.5,0.5,null,0,0,8.7,2012,3
CMT,2012-03-01T00:48:58.000+0000,2012-03-01T01:01:47.000+0000,1,2.9,null,null,-73.976035,40.764209,-73.968326,40.798241,1,N,CSH,10.1,0.5,0.5,null,0,0,11.1,2012,3
VTS,2012-03-14T10:42:00.000+0000,2012-03-14T10:46:00.000+0000,1,0.91,null,null,-73.98728,40.768532,-73.981012,40.763767,1,null,CRD,4.5,0,0.5,null,0.9,0,5.9,2012,3
VTS,2012-03-14T21:29:00.000+0000,2012-03-14T21:41:00.000+0000,5,2.66,null,null,-73.998132,40.745828,-73.970872,40.767202,1,null,CRD,9.7,0.5,0.5,null,2.04,0,12.74,2012,3
VTS,2012-03-22T22:37:00.000+0000,2012-03-22T22:46:00.000+0000,5,3.44,null,null,-73.967487,40.756332,-73.978958,40.713712,1,null,CSH,10.1,0.5,0.5,null,0,0,11.1,2012,3
VTS,2012-03-02T09:01:00.000+0000,2012-03-02T09:17:00.000+0000,1,6.48,null,null,-73.964672,40.758917,-74.01148,40.70498,1,null,CSH,16.9,0,0.5,null,0,0,17.4,2012,3
VTS,2012-03-14T22:53:00.000+0000,2012-03-14T23:11:00.000+0000,1,10.16,null,null,-73.871032,40.773788,-73.819403,40.66843,1,null,CRD,23.3,0.5,0.5,null,4.76,0,29.06,2012,3
CMT,2012-03-01T10:31:51.000+0000,2012-03-01T10:56:32.000+0000,1,8.9,null,null,-73.873714,40.774081,-73.973554,40.791276,1,N,CSH,23.3,0,0.5,null,0,4.8,28.6,2012,3
VTS,2012-03-18T16:34:00.000+0000,2012-03-18T16:42:00.000+0000,3,1.5,null,null,-73.952533,40.778127,-73.974535,40.788348,1,null,CSH,6.5,0,0.5,null,0,0,7,2012,3
CMT,2012-03-01T08:26:41.000+0000,2012-03-01T08:31:46.000+0000,1,1.4,null,null,-73.967253,40.769401,-73.973534,40.779695,1,N,CSH,5.7,0,0.5,null,0,0,6.2,2012,3
VTS,2012-03-11T23:23:00.000+0000,2012-03-11T23:33:00.000+0000,2,4.67,null,null,-73.956903,40.814008,-73.926975,40.861587,1,null,CSH,12.5,0.5,0.5,null,0,0,13.5,2012,3
VTS,2012-03-10T18:03:00.000+0000,2012-03-10T18:14:00.000+0000,1,2.69,null,null,-73.9677,40.762667,-73.974072,40.737332,1,null,CRD,8.5,0,0.5,null,1.5,0,10.5,2012,3
VTS,2012-03-23T22:46:00.000+0000,2012-03-23T22:57:00.000+0000,6,2.41,null,null,-73.964185,40.797872,-74.001487,40.735762,1,null,CSH,9.3,0.5,0.5,null,0,0,10.3,2012,3
VTS,2012-03-07T23:34:00.000+0000,2012-03-07T23:41:00.000+0000,5,1.28,null,null,-74.001052,40.736352,-73.98341,40.726277,1,null,CSH,6.1,0.5,0.5,null,0,0,7.1,2012,3
VTS,2012-03-16T17:44:00.000+0000,2012-03-16T17:56:00.000+0000,3,2.28,null,null,-73.974947,40.75737,-73.98152,40.778582,1,null,CRD,9.3,1,0.5,null,1,0,11.8,2012,3
VTS,2012-03-16T07:49:00.000+0000,2012-03-16T07:53:00.000+0000,5,0.92,null,null,-73.981435,40.741117,-73.972105,40.747342,1,null,CRD,4.1,0,0.5,null,0.82,0,5.42,2012,3
VTS,2012-03-16T09:07:00.000+0000,2012-03-16T09:17:00.000+0000,1,1.55,null,null,-73.981032,40.750443,-73.992837,40.730143,1,null,CRD,7.3,0,0.5,null,1.46,0,9.26,2012,3
VTS,2012-03-09T16:09:00.000+0000,2012-03-09T16:24:00.000+0000,1,1.36,null,null,-73.982423,40.762213,-73.997865,40.753132,1,null,CRD,8.9,1,0.5,null,2.97,0,13.37,2012,3
VTS,2012-03-13T06:28:00.000+0000,2012-03-13T06:31:00.000+0000,3,0.62,null,null,-73.994412,40.744045,-73.988248,40.741568,1,null,CRD,4.1,0,0.5,null,1,0,5.6,2012,3
VTS,2012-03-07T09:47:00.000+0000,2012-03-07T10:14:00.000+0000,1,3.12,null,null,-73.954797,40.765352,-73.989897,40.751667,1,null,CRD,14.9,0,0.5,null,2.98,0,18.38,2012,3
VTS,2012-03-22T06:45:00.000+0000,2012-03-22T06:49:00.000+0000,1,0.7,null,null,-73.965817,40.758167,-73.974725,40.762297,1,null,CRD,4.5,0,0.5,null,1,0,6,2012,3
VTS,2012-03-10T21:06:00.000+0000,2012-03-10T21:10:00.000+0000,1,0.79,null,null,-73.977827,40.786302,-73.971628,40.792922,1,null,CSH,4.5,0.5,0.5,null,0,0,5.5,2012,3
VTS,2012-03-14T08:01:00.000+0000,2012-03-14T08:07:00.000+0000,1,1.14,null,null,-73.948923,40.782563,-73.951082,40.794177,1,null,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
VTS,2012-03-15T20:43:00.000+0000,2012-03-15T21:05:00.000+0000,1,7.23,null,null,-73.963982,40.76294,-73.994455,40.698232,1,null,CRD,19.7,0.5,0.5,null,0,0,20.7,2012,3
VTS,2012-03-14T21:09:00.000+0000,2012-03-14T21:19:00.000+0000,1,1.84,null,null,-73.963057,40.769265,-73.963057,40.769265,1,null,CSH,7.3,0.5,0.5,null,0,0,8.3,2012,3
VTS,2012-03-07T06:35:00.000+0000,2012-03-07T06:54:00.000+0000,1,10.55,null,null,-73.979242,40.763982,-73.870792,40.773985,1,null,CRD,24.1,0,0.5,null,4.82,4.8,34.22,2012,3
VTS,2012-03-22T09:08:00.000+0000,2012-03-22T09:19:00.000+0000,1,1.12,null,null,-73.976425,40.751727,-73.978297,40.762742,1,null,CRD,6.9,0,0.5,null,1.72,0,9.12,2012,3
VTS,2012-03-10T14:13:00.000+0000,2012-03-10T14:37:00.000+0000,1,3.85,null,null,-73.962373,40.779207,-74.00358,40.753137,1,null,CSH,13.7,0,0.5,null,0,0,14.2,2012,3
VTS,2012-03-24T17:00:00.000+0000,2012-03-24T17:19:00.000+0000,2,2.85,null,null,-73.956262,40.767757,-73.991832,40.753863,1,null,CRD,11.7,0,0.5,null,2.34,0,14.54,2012,3
VTS,2012-03-06T17:32:00.000+0000,2012-03-06T17:58:00.000+0000,1,8.26,null,null,-73.9558,40.784998,-74.010995,40.710225,1,null,CSH,22.1,1,0.5,null,0,0,23.6,2012,3
VTS,2012-03-21T09:24:00.000+0000,2012-03-21T09:37:00.000+0000,5,2.4,null,null,-73.986882,40.729502,-74.007915,40.751432,1,null,CRD,9.3,0,0.5,null,1.86,0,11.66,2012,3
VTS,2012-03-08T18:46:00.000+0000,2012-03-08T18:55:00.000+0000,1,0.58,null,null,-73.98464,40.764457,-73.982747,40.771867,1,null,CSH,5.7,1,0.5,null,0,0,7.2,2012,3
VTS,2012-03-13T18:58:00.000+0000,2012-03-13T19:14:00.000+0000,1,1.55,null,null,-73.96747,40.76195,-73.980893,40.773417,1,null,CSH,9.3,1,0.5,null,0,0,10.8,2012,3
VTS,2012-03-10T15:57:00.000+0000,2012-03-10T16:20:00.000+0000,6,9.65,null,null,-73.863202,40.76916,-73.989593,40.741072,1,null,CRD,23.7,0,0.5,null,0,9.6,33.8,2012,3
VTS,2012-03-23T19:21:00.000+0000,2012-03-23T19:25:00.000+0000,1,0.67,null,null,-74.005733,40.740467,-74.00239,40.734453,1,null,CSH,4.5,1,0.5,null,0,0,6,2012,3
VTS,2012-03-07T05:47:00.000+0000,2012-03-07T05:55:00.000+0000,4,3.38,null,null,-74.005688,40.717495,-73.982182,40.757597,1,null,CSH,9.3,0.5,0.5,null,0,0,10.3,2012,3
VTS,2012-03-16T11:22:00.000+0000,2012-03-16T11:30:00.000+0000,6,1.25,null,null,-73.991567,40.749762,-73.985065,40.738937,1,null,CSH,6.1,0,0.5,null,0,0,6.6,2012,3
CMT,2012-03-01T08:30:29.000+0000,2012-03-01T08:36:27.000+0000,2,0.9,null,null,-73.962399,40.773249,-73.952995,40.783543,1,N,CRD,5.3,0,0.5,null,1.16,0,6.96,2012,3
VTS,2012-03-23T14:49:00.000+0000,2012-03-23T14:58:00.000+0000,1,1.1,null,null,-73.964122,40.802297,-73.954847,40.811625,1,null,CSH,6.9,0,0.5,null,0,0,7.4,2012,3
CMT,2012-03-04T02:44:44.000+0000,2012-03-04T02:57:47.000+0000,1,3.9,null,null,-73.990903,40.760953,-73.948943,40.781838,1,N,CRD,11.3,0.5,0.5,null,2.46,0,14.76,2012,3
VTS,2012-03-16T00:37:00.000+0000,2012-03-16T00:49:00.000+0000,5,3.52,null,null,-74.00707,40.71615,-73.969537,40.691597,1,null,CSH,10.9,0.5,0.5,null,0,0,11.9,2012,3
CMT,2012-03-04T20:00:30.000+0000,2012-03-04T20:28:03.000+0000,2,18.4,null,null,-73.789763,40.646787,-73.986995,40.689271,1,N,CSH,40.5,0,0.5,null,0,0,41,2012,3
VTS,2012-03-15T01:55:00.000+0000,2012-03-15T02:08:00.000+0000,2,2.51,null,null,-74.001298,40.730927,-73.97756,40.71317,1,null,CRD,10.1,0.5,0.5,null,2.65,0,13.75,2012,3
VTS,2012-03-18T20:09:00.000+0000,2012-03-18T20:22:00.000+0000,1,3.3,null,null,-73.967837,40.760572,-74.005137,40.733292,1,null,CRD,10.9,0.5,0.5,null,2.85,0,14.75,2012,3
VTS,2012-03-23T22:10:00.000+0000,2012-03-23T22:36:00.000+0000,1,10.01,null,null,-73.99655,40.742908,-74.029872,40.633687,1,null,CRD,25.3,0.5,0.5,null,7.74,4.8,38.84,2012,3
CMT,2012-03-04T15:22:45.000+0000,2012-03-04T16:00:11.000+0000,1,17.3,null,null,-73.987316,40.724838,-73.789747,40.647053,2,N,CRD,45,0,0.5,null,10.06,4.8,60.36,2012,3
VTS,2012-03-19T15:12:00.000+0000,2012-03-19T15:20:00.000+0000,1,1.84,null,null,-73.95737,40.78298,-73.941323,40.805002,1,null,CRD,6.9,0,0.5,null,1.38,0,8.78,2012,3
CMT,2012-03-01T15:54:23.000+0000,2012-03-01T16:07:39.000+0000,1,2,null,null,-74.002241,40.729861,-73.984184,40.754571,1,N,CRD,8.9,0,0.5,null,2.82,0,12.22,2012,3
VTS,2012-03-08T16:43:00.000+0000,2012-03-08T16:53:00.000+0000,1,1.21,null,null,-73.92711,40.807492,-73.92711,40.807492,1,null,CSH,6.9,1,0.5,null,0,0,8.4,2012,3
VTS,2012-03-16T14:53:00.000+0000,2012-03-16T15:04:00.000+0000,2,1.38,null,null,-73.976922,40.757035,-73.96292,40.775112,1,null,CSH,6.9,0,0.5,null,0,0,7.4,2012,3
VTS,2012-03-18T01:46:00.000+0000,2012-03-18T01:58:00.000+0000,5,3.78,null,null,-73.98582,40.762325,-73.948418,40.797377,1,null,CRD,10.9,0.5,0.5,null,1.5,0,13.4,2012,3
VTS,2012-03-12T18:20:00.000+0000,2012-03-12T18:37:00.000+0000,1,4.79,null,null,-74.009863,40.71135,-73.98334,40.767955,1,null,CSH,14.1,1,0.5,null,0,0,15.6,2012,3
VTS,2012-03-17T16:32:00.000+0000,2012-03-17T16:40:00.000+0000,1,1.3,null,null,-73.991977,40.742837,-73.99165,40.754292,1,null,CSH,6.9,0,0.5,null,0,0,7.4,2012,3
VTS,2012-03-10T15:27:00.000+0000,2012-03-10T15:29:00.000+0000,2,0.3,null,null,-73.99042,40.719362,-73.995575,40.720863,1,null,CSH,3.3,0,0.5,null,0,0,3.8,2012,3
VTS,2012-03-16T20:05:00.000+0000,2012-03-16T20:09:00.000+0000,1,0.93,null,null,-73.987137,40.760937,-73.987317,40.77089,1,null,CRD,4.5,0.5,0.5,null,1,0,6.5,2012,3
VTS,2012-03-08T10:18:00.000+0000,2012-03-08T10:24:00.000+0000,1,0.09,null,null,0,0,-73.979388,40.771925,1,null,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
VTS,2012-03-23T07:15:00.000+0000,2012-03-23T07:27:00.000+0000,1,2.69,null,null,-73.996525,40.72368,-73.984532,40.753812,1,null,CRD,9.3,0,0.5,null,1,0,10.8,2012,3
VTS,2012-03-10T15:33:00.000+0000,2012-03-10T15:35:00.000+0000,1,0.63,null,null,-73.960687,40.775667,-73.954132,40.784587,1,null,CRD,4.1,0,0.5,null,0.82,0,5.42,2012,3
VTS,2012-03-16T02:28:00.000+0000,2012-03-16T02:36:00.000+0000,1,1.36,null,null,-73.952725,40.776447,-73.954285,40.78817,1,null,CSH,6.9,0.5,0.5,null,0,0,7.9,2012,3
VTS,2012-03-05T00:14:00.000+0000,2012-03-05T00:30:00.000+0000,3,5.42,null,null,-73.977588,40.752365,-73.983868,40.687413,1,null,CSH,14.9,0.5,0.5,null,0,0,15.9,2012,3
VTS,2012-03-13T15:59:00.000+0000,2012-03-13T16:13:00.000+0000,5,7.29,null,null,0,0,0,0,1,null,CRD,17.7,0,0.5,null,5.31,0,23.51,2012,3
CMT,2012-03-03T12:55:57.000+0000,2012-03-03T13:03:58.000+0000,1,1.8,null,null,-73.986833,40.756205,-73.965961,40.756656,1,N,CRD,6.9,0,0.5,null,1,0,8.4,2012,3
VTS,2012-03-21T13:47:00.000+0000,2012-03-21T14:02:00.000+0000,1,2.81,null,null,-73.971015,40.797455,-73.974427,40.764925,1,null,CRD,10.5,0,0.5,null,2.1,0,13.1,2012,3
VTS,2012-03-11T01:55:00.000+0000,2012-03-11T03:05:00.000+0000,5,2.26,null,null,-73.989935,40.719802,-73.97857,40.746052,1,null,CSH,8.1,0.5,0.5,null,0,0,9.1,2012,3
VTS,2012-03-25T01:20:00.000+0000,2012-03-25T01:33:00.000+0000,1,2.34,null,null,-73.986695,40.762453,-73.980092,40.738832,1,null,CSH,9.3,0.5,0.5,null,0,0,10.3,2012,3
VTS,2012-03-08T20:36:00.000+0000,2012-03-08T20:51:00.000+0000,1,0.4,null,null,-73.986215,40.758437,-74.009803,40.719287,1,null,CSH,12.5,0.5,0.5,null,0,0,13.5,2012,3
VTS,2012-03-25T02:29:00.000+0000,2012-03-25T02:45:00.000+0000,1,4.7,null,null,-73.98819,40.718642,-73.957293,40.77447,1,null,CRD,13.7,0.5,0.5,null,1,0,15.7,2012,3
VTS,2012-03-09T16:33:00.000+0000,2012-03-09T16:39:00.000+0000,1,0.51,null,null,-73.98883,40.755473,-73.991335,40.750413,1,null,CSH,4.5,1,0.5,null,0,0,6,2012,3
VTS,2012-03-12T15:51:00.000+0000,2012-03-12T16:00:00.000+0000,5,1.95,null,null,-73.966027,40.762305,-73.971487,40.781965,1,null,CSH,7.7,0,0.5,null,0,0,8.2,2012,3
VTS,2012-03-05T15:31:00.000+0000,2012-03-05T15:45:00.000+0000,5,1.37,null,null,-73.983465,40.767445,-73.991632,40.75399,1,null,CSH,8.5,0,0.5,null,0,0,9,2012,3
VTS,2012-03-21T18:05:00.000+0000,2012-03-21T18:21:00.000+0000,1,1.48,null,null,-73.977762,40.764817,-73.984767,40.763208,1,null,CSH,9.3,1,0.5,null,0,0,10.8,2012,3
VTS,2012-03-10T01:47:00.000+0000,2012-03-10T01:53:00.000+0000,2,1.15,null,null,-73.992507,40.730462,-73.982227,40.740007,1,null,CRD,5.7,0.5,0.5,null,1.24,0,7.94,2012,3
VTS,2012-03-16T13:36:00.000+0000,2012-03-16T13:46:00.000+0000,1,0.97,null,null,-73.995602,40.759202,-73.98268,40.755622,1,null,CSH,6.5,0,0.5,null,0,0,7,2012,3
VTS,2012-03-08T21:36:00.000+0000,2012-03-08T21:43:00.000+0000,1,0,null,null,-74.047233,40.723443,-74.047212,40.723517,1,null,CRD,2.9,0.5,0.5,null,53.1,0,57,2012,3
VTS,2012-03-13T07:28:00.000+0000,2012-03-13T07:42:00.000+0000,1,4.35,null,null,-73.98928,40.763163,-74.015218,40.71141,1,null,CSH,12.9,0,0.5,null,0,0,13.4,2012,3
VTS,2012-03-05T15:22:00.000+0000,2012-03-05T15:41:00.000+0000,1,0.38,null,null,-73.985342,40.761067,-73.965082,40.806275,1,null,CSH,12.9,0,0.5,null,0,0,13.4,2012,3
VTS,2012-03-12T07:52:00.000+0000,2012-03-12T08:06:00.000+0000,1,2.44,null,null,-73.98181,40.744702,-73.989337,40.768187,1,null,CRD,9.7,0,0.5,null,4,0,14.2,2012,3
CMT,2012-03-04T13:36:49.000+0000,2012-03-04T13:50:08.000+0000,2,1.8,null,null,-74.000741,40.742148,-73.978476,40.751479,1,N,CSH,8.5,0,0.5,null,0,0,9,2012,3
VTS,2012-03-25T13:18:00.000+0000,2012-03-25T13:22:00.000+0000,1,1.11,null,null,-73.966497,40.760535,-73.956043,40.773655,1,null,CSH,4.9,0,0.5,null,0,0,5.4,2012,3
VTS,2012-03-08T16:45:00.000+0000,2012-03-08T17:16:00.000+0000,6,10.38,null,null,-73.872665,40.77406,-73.974163,40.760267,1,null,CRD,26.1,1,0.5,null,5.42,4.8,37.82,2012,3
VTS,2012-03-15T13:36:00.000+0000,2012-03-15T13:45:00.000+0000,1,2.98,null,null,-73.959665,40.813897,-73.938912,40.848708,1,null,CRD,9.3,0,0.5,null,2,0,11.8,2012,3
VTS,2012-03-11T15:13:00.000+0000,2012-03-11T15:16:00.000+0000,5,0.9,null,null,-73.974262,40.763307,-73.980232,40.754337,1,null,CSH,4.5,0,0.5,null,0,0,5,2012,3
VTS,2012-03-13T13:19:00.000+0000,2012-03-13T13:28:00.000+0000,1,1.65,null,null,-73.982113,40.762517,-73.973825,40.77905,1,null,CSH,7.3,0,0.5,null,0,0,7.8,2012,3
VTS,2012-03-01T19:21:00.000+0000,2012-03-01T19:37:00.000+0000,2,4.33,null,null,-74.013103,40.702432,-73.947637,40.711303,1,null,CSH,13.3,1,0.5,null,0,0,14.8,2012,3
VTS,2012-03-15T07:55:00.000+0000,2012-03-15T08:03:00.000+0000,2,1.42,null,null,-73.963562,40.766332,-73.946853,40.774148,1,null,CRD,6.1,0,0.5,null,1,0,7.6,2012,3
VTS,2012-03-08T23:13:00.000+0000,2012-03-08T23:18:00.000+0000,2,0.8,null,null,-73.967763,40.761097,-73.96956,40.751982,1,null,CSH,4.5,0.5,0.5,null,0,0,5.5,2012,3
